gene_id	transcript_id	gene_name	gene_type	Promoter	UTR5	CDS	UTR3	Stop Codon	Intron	Transcript	peakDetail	Sample
ENSG00000105866.9	ENST00000222584.3	SP4	protein_coding	0	0	3	0	1	0	3	chr7:21469078-21469152|Locus_6436,chr7:21469528-21469752|Locus_6437,chr7:21550727-21550926|Locus_6438	group1
ENSG00000105996.5	ENST00000222718.5	HOXA2	protein_coding	0	0	1	0	1	0	1	chr7:27140398-27140472|Locus_3501	group1
ENSG00000106100.6	ENST00000222823.4	NOD1	protein_coding	0	0	1	0	0	0	1	chr7:30491960-30492184|Locus_410	group1
ENSG00000106266.4	ENST00000222990.3	SNX8	protein_coding	0	0	1	1	1	0	2	chr7:2314856-2317850|Locus_3373,chr7:2293530-2294654|Locus_3374	group1
ENSG00000106366.7	ENST00000223095.4	SERPINE1	protein_coding	0	0	0	2	1	0	2	chr7:100780881-100780980|Locus_4242,chr7:100781006-100781230|Locus_4243	group1
ENSG00000106479.6	ENST00000223210.4	ZNF862	protein_coding	0	0	1	0	0	0	1	chr7:149545191-149547268|Locus_6118	group1
ENSG00000106591.3	ENST00000223324.2	MRPL32	protein_coding	0	0	1	0	1	0	1	chr7:42977057-42977281|Locus_6289	group1
ENSG00000106608.12	ENST00000223341.7	URGCP	protein_coding	0	0	2	0	1	0	2	chr7:43917776-43918800|Locus_231,chr7:43915526-43917700|Locus_232	group1
ENSG00000106635.3	ENST00000223368.2	BCL7B	protein_coding	0	0	1	2	1	0	3	chr7:72952326-72952375|Locus_8349,chr7:72951358-72951457|Locus_8350,chr7:72950908-72951307|Locus_8351	group1
ENSG00000229809.4	ENST00000223459.6	ZNF688	protein_coding	0	0	0	1	1	0	1	chr16:30581044-30581218|Locus_1353	group1
ENSG00000107736.15	ENST00000224721.6	CDH23	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000107872.8	ENST00000224862.3	FBXL15	protein_coding	0	0	1	0	1	0	1	chr10:104182714-104182888|Locus_6936	group1
ENSG00000108239.8	ENST00000225235.4	TBC1D12	protein_coding	0	0	3	0	1	0	3	chr10:96162411-96162585|Locus_2362,chr10:96162986-96163285|Locus_2363,chr10:96291074-96292815|Locus_2364	group1
ENSG00000005100.8	ENST00000225296.3	DHX33	protein_coding	0	0	1	1	2	0	2	chr17:5347357-5347581|Locus_5426,chr17:5347182-5347331|Locus_5427	group1
ENSG00000108256.4	ENST00000225388.4	NUFIP2	protein_coding	0	0	4	1	1	0	5	chr17:27620812-27621086|Locus_5605,chr17:27614396-27614595|Locus_5606,chr17:27613896-27614345|Locus_5607,chr17:27591354-27613770|Locus_5608,chr17:27590979-27591153|Locus_5609	group1
ENSG00000108262.11	ENST00000225394.3	GIT1	protein_coding	0	0	0	1	0	0	1	chr17:27900712-27900861|Locus_3271	group1
ENSG00000108270.6	ENST00000225402.5	AATF	protein_coding	0	0	1	0	0	0	1	chr17:35310277-35310576|Locus_3010	group1
ENSG00000108294.4	ENST00000225426.4	PSMB3	protein_coding	0	0	1	0	0	0	1	chr17:36909052-36909496|Locus_5423	group1
ENSG00000108296.7	ENST00000225428.5	CWC25	protein_coding	0	0	0	1	0	0	1	chr17:36957987-36958086|Locus_4825	group1
ENSG00000108379.5	ENST00000225512.5	WNT3	protein_coding	0	0	1	1	1	0	2	chr17:44841972-44846036|Locus_6734,chr17:44841747-44841946|Locus_6735	group1
ENSG00000213977.3	ENST00000225525.3	TAX1BP3	protein_coding	0	0	1	0	0	0	1	chr17:3567987-3568086|Locus_227	group1
ENSG00000108518.7	ENST00000225655.5	PFN1	protein_coding	0	0	1	0	0	0	1	chr17:4851567-4851841|Locus_4538	group1
ENSG00000108582.7	ENST00000225719.4	CPD	protein_coding	0	0	0	1	1	0	1	chr17:28791893-28791992|Locus_1216	group1
ENSG00000108587.10	ENST00000225724.5	GOSR1	protein_coding	0	0	0	2	1	0	2	chr17:28849404-28849653|Locus_8492,chr17:28849904-28850078|Locus_8493	group1
ENSG00000108599.10	ENST00000225737.6	AKAP10	protein_coding	0	0	1	0	0	0	1	chr17:19861408-19861482|Locus_764	group1
ENSG00000108639.3	ENST00000225777.3	SYNGR2	protein_coding	0	0	1	0	1	0	1	chr17:76168002-76168526|Locus_8236	group1
ENSG00000108654.7	ENST00000225792.5	DDX5	protein_coding	0	0	1	0	1	0	1	chr17:62496199-62496273|Locus_1581	group1
ENSG00000108753.8	ENST00000225893.4	HNF1B	protein_coding	0	0	1	2	0	0	3	chr17:36104781-36105005|Locus_6546,chr17:36046734-36047108|Locus_6547,chr17:36046434-36046658|Locus_6548	group1
ENSG00000108773.6	ENST00000225916.5	KAT2A	protein_coding	0	0	0	1	1	0	1	chr17:40265129-40265628|Locus_2993	group1
ENSG00000108784.5	ENST00000225927.2	NAGLU	protein_coding	0	0	2	0	1	0	2	chr17:40689468-40690410|Locus_4111,chr17:40695235-40696459|Locus_4112	group1
ENSG00000108821.9	ENST00000225964.5	COL1A1	protein_coding	0	0	1	1	1	0	2	chr17:48278799-48278973|Locus_1136,chr17:48262557-48262731|Locus_1137	group1
ENSG00000108829.9	ENST00000225972.7	LRRC59	protein_coding	0	0	0	1	1	0	1	chr17:48460069-48460343|Locus_5105	group1
ENSG00000108861.4	ENST00000226004.3	DUSP3	protein_coding	0	0	0	2	0	0	2	chr17:41846364-41846563|Locus_1673,chr17:41845589-41845863|Locus_1674	group1
ENSG00000109079.5	ENST00000226225.2	TNFAIP1	protein_coding	0	0	0	1	0	0	1	chr17:26672433-26672807|Locus_6617	group1
ENSG00000109084.9	ENST00000226230.6	TMEM97	protein_coding	0	0	1	0	1	0	1	chr17:26653669-26653893|Locus_3110	group1
ENSG00000077684.11	ENST00000226319.6	PHF17	protein_coding	0	0	2	0	1	0	2	chr4:129783332-129783556|Locus_7155,chr4:129792736-129793585|Locus_7156	group1
ENSG00000109501.9	ENST00000226760.1	WFS1	protein_coding	0	0	0	1	0	0	1	chr4:6304853-6304952|Locus_6729	group1
ENSG00000109861.11	ENST00000227266.5	CTSC	protein_coding	0	0	2	0	1	0	2	chr11:88027485-88027584|Locus_566,chr11:88026985-88027384|Locus_567	group1
ENSG00000110042.3	ENST00000227451.3	DTX4	protein_coding	0	0	0	1	0	0	1	chr11:58973157-58973256|Locus_2355	group1
ENSG00000110057.3	ENST00000227471.2	UNC93B1	protein_coding	0	0	1	0	1	0	1	chr11:67758850-67759024|Locus_7378	group1
ENSG00000110060.4	ENST00000227474.3	PUS3	protein_coding	0	0	1	0	1	0	1	chr11:125763680-125763829|Locus_7473	group1
ENSG00000110092.3	ENST00000227507.2	CCND1	protein_coding	0	0	1	0	0	0	1	chr11:69455973-69456272|Locus_5876	group1
ENSG00000110104.7	ENST00000227520.5	CCDC86	protein_coding	0	0	0	1	1	0	1	chr11:60617997-60618171|Locus_6908	group1
ENSG00000110218.4	ENST00000227638.3	PANX1	protein_coding	0	0	0	2	1	0	2	chr11:93914145-93914494|Locus_2688,chr11:93914620-93915094|Locus_2689	group1
ENSG00000110696.5	ENST00000228136.4	C11orf58	protein_coding	0	1	0	0	0	0	1	chr11:16760248-16760297|Locus_628	group1
ENSG00000049130.9	ENST00000228280.5	KITLG	protein_coding	0	0	0	1	0	0	1	chr12:88890495-88890769|Locus_3980	group1
ENSG00000075856.7	ENST00000228284.3	SART3	protein_coding	0	0	1	1	1	0	2	chr12:108942930-108954857|Locus_8643,chr12:108916866-108917215|Locus_8644	group1
ENSG00000013503.5	ENST00000228347.4	POLR3B	protein_coding	0	0	0	1	1	0	1	chr12:106903463-106903712|Locus_5212	group1
ENSG00000110851.7	ENST00000228437.5	PRDM4	protein_coding	0	0	1	0	0	0	1	chr12:108145268-108145767|Locus_717	group1
ENSG00000110906.8	ENST00000228495.6	KCTD10	protein_coding	0	0	2	0	2	0	2	chr12:109889485-109889559|Locus_7518,chr12:109889210-109889459|Locus_7519	group1
ENSG00000110917.3	ENST00000228506.3	MLEC	protein_coding	0	0	1	0	1	0	1	chr12:121134269-121134518|Locus_8671	group1
ENSG00000110925.2	ENST00000228515.1	CSRNP2	protein_coding	0	0	1	0	1	0	1	chr12:51457438-51458312|Locus_7358	group1
ENSG00000111110.7	ENST00000228705.6	PPM1H	protein_coding	0	0	0	1	1	0	1	chr12:63042063-63042187|Locus_5549	group1
ENSG00000111145.3	ENST00000228741.3	ELK3	protein_coding	0	0	1	0	0	0	1	chr12:96641282-96653552|Locus_1773	group1
ENSG00000111203.7	ENST00000228799.2	ITFG2	protein_coding	0	0	0	2	1	0	2	chr12:2933518-2933667|Locus_5289,chr12:2933693-2933742|Locus_5290	group1
ENSG00000111266.4	ENST00000228862.2	DUSP16	protein_coding	0	0	1	0	0	0	1	chr12:12630141-12630365|Locus_7299	group1
ENSG00000111276.6	ENST00000228872.4	CDKN1B	protein_coding	0	0	1	0	1	0	1	chr12:12870877-12871886|Locus_361	group1
ENSG00000111596.7	ENST00000229195.3	CNOT2	protein_coding	0	0	0	1	0	0	1	chr12:70748570-70748769|Locus_4179	group1
ENSG00000111602.7	ENST00000229201.4	TIMELESS	protein_coding	0	0	0	1	1	0	1	chr12:56811207-56811456|Locus_8057	group1
ENSG00000111737.7	ENST00000229340.5	RAB35	protein_coding	0	0	1	0	1	0	1	chr12:120534549-120535098|Locus_664	group1
ENSG00000111775.2	ENST00000229379.2	COX6A1	protein_coding	0	0	1	0	1	0	1	chr12:120875943-120878323|Locus_1194	group1
ENSG00000065029.10	ENST00000229405.4	ZNF76	protein_coding	0	0	0	1	0	0	1	chr6:35263372-35263596|Locus_6794	group1
ENSG00000112029.5	ENST00000229758.3	FBXO5	protein_coding	0	0	1	0	0	0	1	chr6:153296301-153296600|Locus_2972	group1
ENSG00000112039.3	ENST00000229769.2	FANCE	protein_coding	0	0	1	0	0	0	1	chr6:35423866-35424040|Locus_1921	group1
ENSG00000112079.8	ENST00000229812.7	STK38	protein_coding	0	0	0	1	0	0	1	chr6:36462544-36462718|Locus_855	group1
ENSG00000112118.13	ENST00000229854.7	MCM3	protein_coding	0	0	0	1	1	0	1	chr6:52128912-52129261|Locus_3943	group1
ENSG00000112365.4	ENST00000230122.3	ZBTB24	protein_coding	0	0	1	0	1	0	1	chr6:109802284-109802608|Locus_6208	group1
ENSG00000112578.5	ENST00000230340.4	BYSL	protein_coding	0	0	1	0	1	0	1	chr6:41900245-41900784|Locus_6588	group1
ENSG00000112697.11	ENST00000230461.6	TMEM30A	protein_coding	0	0	0	1	0	0	1	chr6:75963638-75963687|Locus_5260	group1
ENSG00000112855.10	ENST00000230771.3	HARS2	protein_coding	0	0	0	1	1	0	1	chr5:140078674-140078748|Locus_2561	group1
ENSG00000112941.8	ENST00000230859.6	PAPD7	protein_coding	0	0	0	1	1	0	1	chr5:6755100-6755574|Locus_672	group1
ENSG00000112977.11	ENST00000230895.6	DAP	protein_coding	0	0	0	2	0	0	2	chr5:10680467-10680691|Locus_1530,chr5:10680092-10680441|Locus_1531	group1
ENSG00000113070.6	ENST00000230990.6	HBEGF	protein_coding	0	0	0	1	0	0	1	chr5:139713278-139713427|Locus_1668	group1
ENSG00000113083.8	ENST00000231004.4	LOX	protein_coding	0	0	2	0	0	0	2	chr5:121413669-121413968|Locus_3859,chr5:121412913-121413193|Locus_3860	group1
ENSG00000113140.6	ENST00000231061.4	SPARC	protein_coding	0	0	1	0	0	0	1	chr5:151051252-151066500|Locus_6440	group1
ENSG00000113441.11	ENST00000231368.5	LNPEP	protein_coding	0	0	1	0	0	0	1	chr5:96315159-96315533|Locus_3853	group1
ENSG00000113583.6	ENST00000231512.3	C5orf15	protein_coding	0	0	1	0	1	0	1	chr5:133292673-133295525|Locus_5445	group1
ENSG00000113790.6	ENST00000231887.3	EHHADH	protein_coding	0	0	1	0	0	0	1	chr3:184910937-184911136|Locus_1720	group1
ENSG00000114062.13	ENST00000232165.3	UBE3A	protein_coding	0	0	2	0	0	0	2	chr15:25615864-25616113|Locus_6692,chr15:25602015-25615713|Locus_6693	group1
ENSG00000114268.7	ENST00000232375.3	PFKFB4	protein_coding	0	0	0	1	1	0	1	chr3:48556867-48556991|Locus_4535	group1
ENSG00000114315.3	ENST00000232424.3	HES1	protein_coding	0	0	0	1	1	0	1	chr3:193856032-193856206|Locus_3525	group1
ENSG00000114491.9	ENST00000232607.2	UMPS	protein_coding	0	0	1	0	0	0	1	chr3:124456550-124457049|Locus_6701	group1
ENSG00000114648.7	ENST00000232766.5	KLHL18	protein_coding	0	0	1	1	1	0	2	chr3:47385262-47385611|Locus_2420,chr3:47385812-47385986|Locus_2421	group1
ENSG00000114853.9	ENST00000232974.6	ZBTB47	protein_coding	0	0	1	0	0	0	1	chr3:42700292-42700641|Locus_8369	group1
ENSG00000114854.3	ENST00000232975.3	TNNC1	protein_coding	0	0	1	0	0	0	1	chr3:52485857-52486253|Locus_6622	group1
ENSG00000114857.13	ENST00000232978.8	NKTR	protein_coding	0	0	1	0	0	0	1	chr3:42679808-42680007|Locus_4167	group1
ENSG00000071051.9	ENST00000233154.4	NCK2	protein_coding	0	0	1	1	1	0	2	chr2:106509489-106509763|Locus_7644,chr2:106510064-106510363|Locus_7645	group1
ENSG00000115274.10	ENST00000233331.7	INO80B	protein_coding	0	0	1	0	0	0	1	chr2:74682625-74682674|Locus_213	group1
ENSG00000114999.7	ENST00000233336.6	TTL	protein_coding	0	0	0	1	1	0	1	chr2:113286410-113286984|Locus_1426	group1
ENSG00000115234.6	ENST00000233575.2	SNX17	protein_coding	0	0	1	0	0	0	1	chr2:27593613-27594133|Locus_8687	group1
ENSG00000115268.5	ENST00000233609.4	RPS15	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000115275.7	ENST00000233616.4	MOGS	protein_coding	0	0	4	0	1	0	4	chr2:74692258-74692407|Locus_6854,chr2:74690759-74691707|Locus_6855,chr2:74689484-74689958|Locus_6856,chr2:74688209-74689208|Locus_6857	group1
ENSG00000115687.9	ENST00000234040.4	PASK	protein_coding	0	0	1	0	0	0	1	chr2:242065658-242066482|Locus_2313	group1
ENSG00000115738.5	ENST00000234091.4	ID2	protein_coding	0	0	1	0	0	0	1	chr2:8822288-8822412|Locus_3577	group1
ENSG00000115806.8	ENST00000234160.4	GORASP2	protein_coding	0	0	2	0	1	0	2	chr2:171793193-171804930|Locus_2856,chr2:171822537-171822761|Locus_2857	group1
ENSG00000115816.9	ENST00000234170.5	CEBPZ	protein_coding	0	0	4	0	0	0	4	chr2:37455689-37455813|Locus_313,chr2:37455489-37455563|Locus_314,chr2:37455014-37455438|Locus_315,chr2:37450522-37454888|Locus_316	group1
ENSG00000116032.5	ENST00000234389.3	GRIN3B	protein_coding	0	0	0	1	1	0	1	chr19:1009650-1009799|Locus_8225	group1
ENSG00000116062.10	ENST00000234420.5	MSH6	protein_coding	0	0	4	1	0	0	5	chr2:48025945-48026144|Locus_3334,chr2:48026395-48026819|Locus_3335,chr2:48027820-48028294|Locus_3336,chr2:48028420-48030606|Locus_3337,chr2:48034934-48035108|Locus_7213	group1
ENSG00000074800.9	ENST00000234590.4	ENO1	protein_coding	0	0	1	0	0	0	1	chr1:8931990-8938738|Locus_1807	group1
ENSG00000031698.8	ENST00000234677.2	SARS	protein_coding	0	0	0	1	1	1	2	chr1:109757258-109757782|Locus_5984,chr1:109780571-109780795|Locus_5985	group1
ENSG00000116128.5	ENST00000234739.3	BCL9	protein_coding	0	0	7	0	1	0	7	chr1:147090822-147090946|Locus_5932,chr1:147090997-147091496|Locus_5933,chr1:147092372-147092546|Locus_5934,chr1:147095815-147095914|Locus_5935,chr1:147095940-147095989|Locus_5936,chr1:147096015-147096114|Locus_5937,chr1:147096265-147096989|Locus_5938	group1
ENSG00000116741.6	ENST00000235382.5	RGS2	protein_coding	0	0	0	1	1	0	1	chr1:192780733-192781057|Locus_5895	group1
ENSG00000116874.7	ENST00000235521.4	WARS2	protein_coding	0	0	1	0	1	0	1	chr1:119575439-119575738|Locus_390	group1
ENSG00000117984.8	ENST00000236671.2	CTSD	protein_coding	0	0	1	0	0	0	1	chr11:1782652-1785124|Locus_1437	group1
ENSG00000138363.10	ENST00000236959.9	ATIC	protein_coding	0	0	1	0	0	0	1	chr2:216177204-216177278|Locus_4127	group1
ENSG00000118246.9	ENST00000236980.6	FASTKD2	protein_coding	0	0	1	0	0	0	1	chr2:207631568-207631642|Locus_2055	group1
ENSG00000118496.4	ENST00000237281.4	FBXO30	protein_coding	0	0	2	0	0	0	2	chr6:146126009-146126133|Locus_7549,chr6:146125784-146125958|Locus_7550	group1
ENSG00000118579.7	ENST00000237380.7	MED28	protein_coding	0	0	0	1	1	0	1	chr4:17625430-17625604|Locus_7254	group1
ENSG00000239305.2	ENST00000237455.4	RNF103	protein_coding	0	0	1	0	0	0	1	chr2:86831291-86831465|Locus_177	group1
ENSG00000118680.8	ENST00000237500.5	MYL12B	protein_coding	0	0	1	0	0	0	1	chr18:3262711-3273034|Locus_409	group1
ENSG00000149639.10	ENST00000237536.4	SOGA1	protein_coding	0	0	3	6	2	0	9	chr20:35443534-35444533|Locus_1255,chr20:35421874-35422123|Locus_1256,chr20:35421699-35421848|Locus_1257,chr20:35414738-35414862|Locus_1258,chr20:35414513-35414712|Locus_1259,chr20:35414288-35414387|Locus_1260,chr20:35414163-35414212|Locus_1261,chr20:35413988-35414112|Locus_1262,chr20:35412238-35413512|Locus_1263	group1
ENSG00000118785.9	ENST00000237623.7	SPP1	protein_coding	0	0	2	0	1	0	2	chr4:88896877-88898880|Locus_6442,chr4:88903775-88904024|Locus_6443	group1
ENSG00000118985.10	ENST00000237853.4	ELL2	protein_coding	0	0	2	0	0	0	2	chr5:95297280-95297479|Locus_2097,chr5:95233998-95234272|Locus_2098	group1
ENSG00000107372.8	ENST00000237937.3	ZFAND5	protein_coding	0	0	0	1	0	0	1	chr9:74969766-74969865|Locus_6834	group1
ENSG00000111364.11	ENST00000238146.4	DDX55	protein_coding	0	0	1	0	1	0	1	chr12:124104556-124104855|Locus_5738	group1
ENSG00000119242.4	ENST00000238156.3	CCDC92	protein_coding	0	0	1	0	1	0	1	chr12:124421355-124421679|Locus_7222	group1
ENSG00000119431.5	ENST00000238379.5	HDHD3	protein_coding	0	0	1	0	1	0	1	chr9:116135723-116136672|Locus_7420	group1
ENSG00000119523.8	ENST00000238477.5	ALG2	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000100731.11	ENST00000238570.5	PCNX	protein_coding	0	0	4	0	1	0	4	chr14:71443884-71443983|Locus_2120,chr14:71444159-71444483|Locus_2121,chr14:71444709-71455351|Locus_2122,chr14:71576603-71576752|Locus_2123	group1
ENSG00000119596.13	ENST00000238571.3	YLPM1	protein_coding	0	0	3	0	0	0	3	chr14:75248673-75248722|Locus_5345,chr14:75264827-75264951|Locus_5346,chr14:75265652-75276087|Locus_5347	group1
ENSG00000119638.8	ENST00000238616.5	NEK9	protein_coding	0	0	2	0	1	0	2	chr14:75590845-75593548|Locus_8265,chr14:75550843-75551317|Locus_8266	group1
ENSG00000119669.3	ENST00000238647.3	IRF2BPL	protein_coding	0	0	3	0	1	0	3	chr14:77493961-77494135|Locus_6069,chr14:77492486-77492985|Locus_6070,chr14:77491561-77492410|Locus_6071	group1
ENSG00000119729.6	ENST00000238738.4	RHOQ	protein_coding	0	0	1	0	1	0	1	chr2:46808211-46808260|Locus_2557	group1
ENSG00000119778.10	ENST00000238789.5	ATAD2B	protein_coding	0	0	1	0	0	0	1	chr2:23980607-23980731|Locus_4663	group1
ENSG00000119812.14	ENST00000238823.8	FAM98A	protein_coding	0	0	1	0	0	0	1	chr2:33810104-33810478|Locus_2829	group1
ENSG00000119844.10	ENST00000238855.7	AFTPH	protein_coding	0	0	3	0	0	0	3	chr2:64778619-64778868|Locus_4779,chr2:64779569-64779618|Locus_4780,chr2:64779944-64780468|Locus_4781	group1
ENSG00000119938.8	ENST00000238994.5	PPP1R3C	protein_coding	0	0	1	0	1	0	1	chr10:93389622-93389846|Locus_4932	group1
ENSG00000260027.3	ENST00000239165.7	HOXB7	protein_coding	0	0	1	0	1	0	1	chr17:46684995-46685219|Locus_3505	group1
ENSG00000120129.5	ENST00000239223.3	DUSP1	protein_coding	0	0	2	0	1	0	2	chr5:172197751-172197850|Locus_1671,chr5:172195443-172195817|Locus_1672	group1
ENSG00000120137.6	ENST00000239231.6	PANK3	protein_coding	0	0	2	0	0	0	2	chr5:167995846-167995945|Locus_7003,chr5:167993042-167993241|Locus_7004	group1
ENSG00000120738.7	ENST00000239938.4	EGR1	protein_coding	0	0	2	0	1	0	2	chr5:137802794-137802893|Locus_1716,chr5:137803744-137803918|Locus_1717	group1
ENSG00000120875.4	ENST00000240100.2	DUSP4	protein_coding	0	0	0	1	1	0	1	chr8:29194279-29194403|Locus_1675	group1
ENSG00000120896.9	ENST00000240123.7	SORBS3	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000120948.11	ENST00000240185.3	TARDBP	protein_coding	0	0	0	2	0	0	2	chr1:11083458-11083757|Locus_2558,chr1:11083883-11084082|Locus_2559	group1
ENSG00000108813.9	ENST00000240306.3	DLX4	protein_coding	0	0	0	1	0	0	1	chr17:48051557-48051781|Locus_1642	group1
ENSG00000121058.4	ENST00000240316.4	COIL	protein_coding	0	0	2	0	0	0	2	chr17:55027951-55028125|Locus_7371,chr17:55027376-55027500|Locus_7372	group1
ENSG00000121068.9	ENST00000240328.3	TBX2	protein_coding	0	0	2	0	1	0	2	chr17:59482849-59483073|Locus_6539,chr17:59485774-59486023|Locus_6540	group1
ENSG00000121361.3	ENST00000240662.2	KCNJ8	protein_coding	0	0	1	0	0	0	1	chr12:21918939-21918988|Locus_3725	group1
ENSG00000121579.8	ENST00000240922.3	NAA50	protein_coding	0	1	0	0	0	0	1	chr3:113464897-113464996|Locus_7225	group1
ENSG00000122085.12	ENST00000241527.6	MTERFD2	protein_coding	0	0	1	0	1	0	1	chr2:242035270-242035619|Locus_1173	group1
ENSG00000106546.8	ENST00000242057.4	AHR	protein_coding	0	0	1	0	0	0	1	chr7:17378787-17378861|Locus_1719	group1
ENSG00000136193.12	ENST00000242059.5	SCRN1	protein_coding	0	0	1	0	0	0	1	chr7:30008585-30008709|Locus_8696	group1
ENSG00000122641.9	ENST00000242208.4	INHBA	protein_coding	0	0	3	0	1	0	3	chr7:41739895-41740119|Locus_3662,chr7:41739745-41739794|Locus_3663,chr7:41729101-41739669|Locus_3664	group1
ENSG00000122642.6	ENST00000242209.4	FKBP9	protein_coding	0	0	1	0	1	0	1	chr7:33044904-33045178|Locus_854	group1
ENSG00000122687.13	ENST00000242257.8	FTSJ2	protein_coding	0	0	1	1	1	0	2	chr7:2274751-2274950|Locus_3399,chr7:2274226-2274550|Locus_3400	group1
ENSG00000105939.8	ENST00000242351.5	ZC3HAV1	protein_coding	0	0	1	0	0	0	1	chr7:138764217-138764541|Locus_5397	group1
ENSG00000122778.5	ENST00000242365.4	KIAA1549	protein_coding	0	0	0	2	0	0	2	chr7:138522127-138522351|Locus_5711,chr7:138521977-138522076|Locus_5712	group1
ENSG00000122971.4	ENST00000242592.4	ACADS	protein_coding	0	0	0	1	1	0	1	chr12:121177380-121177479|Locus_3630	group1
ENSG00000123091.4	ENST00000242719.3	RNF11	protein_coding	0	0	1	0	1	0	1	chr1:51735796-51737170|Locus_3032	group1
ENSG00000123191.9	ENST00000242839.4	ATP7B	protein_coding	0	0	0	1	0	0	1	chr13:52508581-52508630|Locus_4632	group1
ENSG00000123200.12	ENST00000242848.4	ZC3H13	protein_coding	0	0	4	0	1	0	4	chr13:46559472-46559821|Locus_2233,chr13:46543274-46543673|Locus_2234,chr13:46539559-46541979|Locus_2235,chr13:46531230-46531279|Locus_2236	group1
ENSG00000123353.5	ENST00000243045.5	ORMDL2	protein_coding	0	0	1	0	0	0	1	chr12:56212792-56212916|Locus_3309	group1
ENSG00000058262.5	ENST00000243253.3	SEC61A1	protein_coding	0	0	0	2	0	0	2	chr3:127788901-127789725|Locus_3385,chr3:127790051-127790175|Locus_3386	group1
ENSG00000123570.3	ENST00000243298.2	RAB9B	protein_coding	0	0	1	0	0	0	1	chrX:103080335-103080534|Locus_4350	group1
ENSG00000123810.3	ENST00000243578.3	B9D2	protein_coding	0	0	0	1	1	0	1	chr19:41860322-41860596|Locus_7288	group1
ENSG00000123989.9	ENST00000243776.6	CHPF	protein_coding	0	0	2	1	1	0	3	chr2:220406387-220406711|Locus_6968,chr2:220403969-220405093|Locus_6969,chr2:220403669-220403793|Locus_6970	group1
ENSG00000101442.8	ENST00000243903.4	ACTR5	protein_coding	0	0	0	1	1	0	1	chr20:37400511-37400760|Locus_7134	group1
ENSG00000204070.5	ENST00000243918.5	SYS1	protein_coding	0	0	0	1	0	0	1	chr20:43996326-43996625|Locus_6799	group1
ENSG00000124181.10	ENST00000244007.3	PLCG1	protein_coding	0	0	0	1	1	0	1	chr20:39803212-39803686|Locus_4588	group1
ENSG00000124216.3	ENST00000244050.2	SNAI1	protein_coding	0	0	0	1	0	0	1	chr20:48604915-48605139|Locus_6391	group1
ENSG00000124217.3	ENST00000244051.1	MOCS3	protein_coding	0	0	2	0	1	0	2	chr20:49575926-49576100|Locus_3090,chr20:49576326-49576950|Locus_3091	group1
ENSG00000124380.6	ENST00000244227.3	SNRNP27	protein_coding	0	0	1	0	0	0	1	chr2:70122325-70123570|Locus_661	group1
ENSG00000124383.4	ENST00000244230.2	MPHOSPH10	protein_coding	0	0	1	0	0	0	1	chr2:71360437-71360661|Locus_337	group1
ENSG00000151914.13	ENST00000244364.6	DST	protein_coding	0	0	5	0	1	0	5	chr6:56462588-56462712|Locus_6428,chr6:56420159-56420408|Locus_6429,chr6:56417445-56417594|Locus_6430,chr6:56417020-56417219|Locus_6431,chr6:56323735-56323984|Locus_6432	group1
ENSG00000124541.6	ENST00000244496.5	RRP36	protein_coding	0	0	1	0	1	0	1	chr6:42996954-42997278|Locus_8041	group1
ENSG00000124608.4	ENST00000244571.4	AARS2	protein_coding	0	0	1	1	1	0	2	chr6:44267888-44268287|Locus_5580,chr6:44267438-44267562|Locus_5581	group1
